,IBEX_ret,SPX_ret
2000-06-22,0.01334828547406625,-0.018388167747017906
2000-06-23,0.004052561121965731,-0.007395562633629121
2000-06-26,-0.004205054614289675,0.009548626596742145
2000-06-27,0.003739801358873215,-0.0032761480918897744
2000-06-28,0.005210472009164963,0.0029393161919409896
2000-06-29,-0.020698033453499312,-0.008580674562089075
2000-06-30,0.02051845041971896,0.008429461805284734
2000-07-03,0.008975550616224995,0.010218521276461742
2000-07-04,0.01599992901987932,0.0
2000-07-05,-0.008451291552029588,-0.01598929617329866
2000-07-06,-0.0016746388227362394,0.007192881877199922
2000-07-07,0.014522215380658461,0.015145545764216402
2000-07-10,-0.0062414929859865844,-0.0022203475506827925
2000-07-11,0.0042296500148144905,0.0035582718183684646
2000-07-12,0.0003585992616302635,0.008097454201544736
2000-07-13,-0.0028075841142542997,0.001953935942965212
2000-07-14,0.014132401287752042,0.009408493660190483
2000-07-17,-0.004865165692992311,0.0003377022618457108
2000-07-18,-0.014507639191082592,-0.011151059456171031
2000-07-19,0.005470830248488938,-0.007917525979241625
2000-07-20,0.012401201983745936,0.00914185956935876
2000-07-21,-0.009741371246707162,-0.010336950837709372
2000-07-24,-0.00443088894914557,-0.0107999082984729
2000-07-25,-0.010851305470788242,0.006928073285986649
2000-07-26,0.0027215676256452334,-0.015067422285769315
2000-07-27,-0.0016581269261517419,-0.0019297112785032445
2000-07-28,-0.015597438026054856,-0.02072203561206855
2000-07-31,-0.0026930566903335686,0.007675250620293993
2000-08-01,0.0016508460511458034,0.005068116172807687
2000-08-02,0.009012267270066236,0.00041711318820325185
2000-08-03,-0.01815432677133283,0.009587663196748386
2000-08-04,0.012397766884099376,0.0071137533994296296
2000-08-07,0.011676366079770692,0.011141175706899775
2000-08-08,0.014822737333910208,0.002349738799248673
2000-08-09,0.0077271508251531475,-0.0067193502148880846
2000-08-10,0.01438650569188802,-0.008605221070946712
2000-08-11,-0.0014411057067657525,0.007905641586007473
2000-08-14,0.010401267126268035,0.013309295881220085
2000-08-15,-0.00024080304970923902,-0.004791695036623892
2000-08-16,0.01195547319360146,-0.003090181578268623
2000-08-17,-0.016641749924768637,0.010900919209479781
2000-08-18,-0.00810041011006291,-0.0029118370302702716
2000-08-21,0.002527105620184979,0.005188571343542924
2000-08-22,-0.014427239305710668,-0.0009007013479403823
2000-08-23,-0.012561893812813557,0.005219522441311926
2000-08-24,-0.007249716271708795,0.0015526681914089884
2000-08-25,0.009118688146482494,-0.0012340004855381842
2000-08-28,0.008211507566640621,0.005058718739776827
2000-08-29,-0.006152323093686362,-0.0028109135425950635
2000-08-30,0.0026715596346673256,-0.004813399257303448
2000-08-31,0.001388286767364847,0.009992625399822192
2000-09-01,0.02588231702425533,0.002033909928443819
2000-09-04,0.006798644785372376,0.0
2000-09-05,-0.0051795047770253275,-0.009042823704100792
2000-09-06,0.004485719357683226,-0.009888926610032614
2000-09-07,0.0039074731827738,0.006852001412039173
2000-09-08,-0.016010525641436485,-0.0053453467368059044
2000-09-11,0.011328609808487405,-0.0035123438910489935
2000-09-12,0.0072754771964772934,-0.00489358622753845
2000-09-13,-0.008817193182065511,0.00196841475218659
2000-09-14,0.02110021855507388,-0.0027244377678344207
2000-09-15,0.0010037236463886316,-0.010221718934521251
2000-09-18,-0.024282493332317925,-0.014637860201737055
2000-09-19,-0.011018441875087588,0.010597786475541066
2000-09-20,-0.014950144370618397,-0.005880712886379446
2000-09-21,-0.00902110363292254,-0.0015790410644246165
2000-09-22,0.020703554919523078,-0.00022781526774233468
2000-09-25,0.01169072723842711,-0.006711091870692855
2000-09-26,-0.018367952466419542,-0.008247833681979313
2000-09-27,0.00014599253200148205,-0.00044853820544960303
2000-09-28,0.005959797479129421,0.021991619230550555
2000-09-29,-0.006653585686705125,-0.01504797562522097
2000-10-02,0.018324162006022462,-0.00019495624296930866
2000-10-03,0.010587140131106565,-0.00682578809750394
2000-10-04,-0.009977614041733904,0.005495008622973145
2000-10-05,0.0069653785255741505,0.0013656262308240105
2000-10-06,-0.007799094964701368,-0.019183329360550158
2000-10-09,-0.028307167226620873,-0.004951921445981095
2000-10-10,0.010271138366097545,-0.010763632361505893
2000-10-11,-0.030786813497695138,-0.016303582750874755
2000-10-12,0.0,-0.02584045512110669
2000-10-13,-0.022215627602434406,0.03283640742377901
2000-10-16,0.006698476595862238,0.0003273812619367224
2000-10-17,-0.007661831644377456,-0.01809497745525861
2000-10-18,-0.03125821629672253,-0.0058244404405869265
2000-10-19,0.030477161307422562,0.034153361859011896
2000-10-20,0.007332717708857718,0.005865740397982498
2000-10-23,-0.010946684161986322,-0.0008235903082565529
2000-10-24,0.03210291800912528,0.001682213178921447
2000-10-25,-0.014114474212283007,-0.024054449199316687
2000-10-26,-0.01849198302626024,-0.0003371386620443132
2000-10-27,0.006853183351898633,0.011035028060664311
2000-10-30,-0.008539923645593554,0.013735586682098207
2000-10-31,0.005399024674032858,0.021740133035877476
2000-11-01,0.0,-0.005739155817162053
2000-11-02,0.013790333726298478,0.004983253778122986
2000-11-03,0.0033919975722414538,-0.0011418559823153857
2000-11-06,0.006410387562929627,0.0038476655269594883
2000-11-07,-0.0034837888841104774,-0.00022342150477599917
2000-11-08,-0.008090377967763735,-0.015902322423898215
2000-11-09,-0.020702178903154924,-0.006506714376939785
2000-11-10,-0.028383584556035575,-0.02470013662903212
2000-11-13,-0.00892214790565432,-0.01083460772864791
2000-11-14,0.03743224473381044,0.02318136570591192
2000-11-15,0.001876603129970016,0.004948225879737868
2000-11-16,-0.015546533393603857,-0.012664390190450861
2000-11-17,-0.028969128008558203,-0.0033576006531063148
2000-11-20,-0.030650155393947855,-0.01852217322376188
2000-11-21,0.004732867882218033,0.0035167569862350804
2000-11-22,-0.03624415537093681,-0.01872167427473288
2000-11-23,0.00885555512276945,0.0
2000-11-24,0.03241035138745919,0.014571644470684243
2000-11-27,-0.010466991783300718,0.0053516641385395495
2000-11-28,-0.019461095662067468,-0.009593904031944647
2000-11-29,0.012667865658047894,0.0043615037272983605
2000-11-30,-0.02812114406377241,-0.02031031130031256
2000-12-01,0.013463736057510852,0.00021293546845558802
2000-12-04,-0.029368987751987905,0.007378255132535632
2000-12-05,0.04231556311425653,0.038183337202680155
2000-12-06,0.0,-0.018387672115670557
2000-12-07,0.0038189169677936914,-0.005870059698293582
2000-12-08,0.0,0.019415054389011636
2000-12-11,0.030159825641102943,0.007497925487985166
2000-12-12,-0.003541130798239096,-0.006556658664756471
2000-12-13,-0.0037595209613581378,-0.008194382562943504
2000-12-14,-0.020650457823308342,-0.014113896457878423
2000-12-15,-0.03883951739412898,-0.021696411279964054
2000-12-18,-0.01130258784735657,0.008038303521842073
2000-12-19,0.022143804618115562,-0.013042648854882348
2000-12-20,-0.04318595365004182,-0.03179612679193636
2000-12-21,0.011206947831785932,0.007969797433423938
2000-12-22,0.008309667983900076,0.02409435072348548
2000-12-25,0.0,0.0
2000-12-26,0.0,0.0070503894398156386
2000-12-27,0.004360436142945922,0.01038551801890451
2000-12-28,-0.00031953041136253274,0.0039802141273019296
2000-12-29,0.0037612887033165775,-0.01050297197343172
2001-01-01,0.0,0.0
2001-01-02,-0.0032544985272110107,-0.028432334521416403
2001-01-03,0.013205014060208155,0.04888407020840131
2001-01-04,0.04217010563051991,-0.010608546388114074
2001-01-05,0.0004375526886646043,-0.02659283806587432
2001-01-08,0.0023094149460927615,-0.0019196526391590284
2001-01-09,-0.0043529334951487334,0.0038049412487950597
2001-01-10,0.0004173714200501095,0.00954072765251826
2001-01-11,0.011822442192707389,0.01026483635719767
2001-01-12,0.019439160402887033,-0.006252376353325711
2001-01-15,0.00018196221367407654,0.0
2001-01-16,-0.01729382512825101,0.006124301133249056
2001-01-17,0.030160524752729647,0.0021233583977827188
2001-01-18,0.005047096317611644,0.013819390779688844
2001-01-19,-0.011514977032404521,-0.004036364104246305
2001-01-22,0.006378115608378892,0.0002681015738275837
2001-01-23,0.008071801889678761,0.012947319312044342
2001-01-24,0.001563054391988537,0.002862720279423331
2001-01-25,0.0015605186811815707,-0.0049893659014614644
2001-01-26,-0.0041439333523276035,-0.001887629230125118
2001-01-29,-0.01399217991497099,0.0067817000552319595
2001-01-30,0.008636044336360995,0.006983436422109727
2001-01-31,0.007919760458844925,-0.0056355648072863385
2001-02-01,0.0006916380066701252,0.005446274059599507
2001-02-02,-0.027490833711540628,-0.01762846191144751
2001-02-05,-0.00018276599978533505,0.003580241741748479
2001-02-06,0.008907340580894912,-0.0015148687589011335
2001-02-07,-0.005460351453724688,-0.00844369052364719
2001-02-08,0.014079547896849011,-0.006254170660763812
2001-02-09,-0.008468223270357636,-0.01342526596679741
2001-02-12,0.015994146415545786,0.011757894931235194
2001-02-13,-0.004198356127489909,-0.008689772585958535
2001-02-14,-0.02972882412779739,-0.0021861950632109965
2001-02-15,0.010761858207423695,0.008090730929249642
2001-02-16,-0.0077131547061357955,-0.019086287083199486
2001-02-19,0.007307610507498092,0.0
2001-02-20,-0.018504451607905533,-0.017508953990654743
2001-02-21,-0.009173759842376332,-0.018680859586076647
2001-02-22,-0.01823214983175885,-0.0019537369511636415
2001-02-23,-0.007887661453934743,-0.005570924750844155
2001-02-26,0.013984535084121655,0.017338769191571488
2001-02-27,0.00816581069813525,-0.007689396127662075
2001-02-28,-0.00028255963228708834,-0.014412471713944133
2001-03-01,-0.006860260470092984,0.0010398636283404812
2001-03-02,0.008899766793045561,-0.005695982258483536
2001-03-05,0.012171014524719682,0.005841032455202131
2001-03-06,0.020838152160857583,0.009931120882614958
2001-03-07,0.0031490913907068927,0.006431629893613799
2001-03-08,-0.012686804879537715,0.002255951040818529
2001-03-09,-0.007334362374503236,-0.025075725323942803
2001-03-12,-0.02412012499008748,-0.044140782944437726
2001-03-13,0.0016942923617051609,0.014719630139540335
2001-03-14,-0.012473832250498269,-0.026181893093709756
2001-03-15,0.008829202239272813,0.005854125517359441
2001-03-16,-0.019855391952940886,-0.019819182794657754
2001-03-19,-0.004174496145059397,0.017473135776606016
2001-03-20,-0.00374698791942574,-0.024372000192958605
2001-03-21,-0.03498822249123266,-0.0180862772659719
2001-03-22,-0.04222848894649731,-0.004071995565797344
2001-03-23,0.0321438883338719,0.019713495936903382
2001-03-26,0.028300204502804908,0.011219200545693092
2001-03-27,0.021815882388437888,0.025253479371825076
2001-03-28,-0.010843015587516422,-0.024733008530898916
2001-03-29,0.006461333302692734,-0.004641060904985464
2001-03-30,0.009227806080332418,0.010726709139390915
2001-04-02,0.0017174222641880505,-0.01254023999486656
2001-04-03,-0.0340889946758396,-0.03499847502245124
2001-04-04,0.017664120211743472,-0.002905325361392833
2001-04-05,0.01812868770424117,0.04275291291739027
2001-04-06,-0.0012641353110139715,-0.020185948377773013
2001-04-09,0.013321504949043347,0.00808462583936063
2001-04-10,0.015565533205740315,0.026706218592037867
2001-04-11,0.0012594492746374059,-0.0021334217189706364
2001-04-12,0.0036235301676669942,0.014991393552336968
2001-04-13,0.0,0.0
2001-04-16,0.0,-0.003232889182608421
2001-04-17,-0.012756159109042698,0.010229948339488112
2001-04-18,0.02808049020062074,0.03815322509881213
2001-04-19,2.0432492068523156e-05,0.012464721753518131
2001-04-20,-0.025898969249415798,-0.00857944939981588
2001-04-23,-0.02956067609962888,-0.015093460052377404
2001-04-24,0.015999672435274268,-0.012236023629359138
2001-04-25,-0.007299193103579116,0.01581516957968027
2001-04-26,0.01838532391057339,0.004684853904600156
2001-04-27,0.011556287138464018,0.014898371931206402
2001-04-30,0.013034122166683326,-0.0028691916032248313
2001-05-01,0.0,0.013498341704493846
2001-05-02,-0.013148260095499733,0.0007815020952043317
2001-05-03,-0.014249583000882369,-0.014984400130627271
2001-05-04,0.004779450769637932,0.014337158275437674
2001-05-07,0.004861005763687153,-0.0024504585894219535
2001-05-08,0.007149109151781321,-0.0018299600937476525
2001-05-09,-0.00038319611204763954,-0.004497819936253592
2001-05-10,0.013089467946513238,-0.0002867586514844116
2001-05-11,-0.009966187218832167,-0.0076054583320409
2001-05-14,-0.00853441871671624,0.0026056399843493476
2001-05-15,0.006787795629868385,0.0004161909984873006
2001-05-16,-0.008257350870772708,0.028055524579750336
2001-05-17,0.007626217929855005,0.002720053922715442
2001-05-18,0.006900574230596568,0.0026894323550721746
2001-05-21,-0.005173534394363934,0.01602466408472157
2001-05-22,-0.0053146552756171295,-0.002631332512547939
2001-05-23,0.000591835166644464,-0.015648195622524032
2001-05-24,-0.0017039436055074162,0.0031910514714147153
2001-05-25,-0.015489232822848174,-0.011886310588375483
2001-05-28,0.008120303171844414,0.0
2001-05-29,-0.006136738458392152,-0.00782459992146223
2001-05-30,-0.004998119151910279,-0.015779356558458756
2001-05-31,0.006420079019332889,0.0061823676577966655
2001-06-01,-0.010719612727944701,0.003854657622684866
2001-06-04,0.017098737124803063,0.0050953447410036
2001-06-05,0.004205946322448755,0.012906511100564183
2001-06-06,-0.007432380426331321,-0.01060467106196446
2001-06-07,-0.0014595518935391967,0.005441677248723177
2001-06-08,0.009464578186089,-0.009441752309571274
2001-06-11,-5.2045166677768295e-05,-0.008391059924567634
2001-06-12,-0.017091559027004412,0.001163204401009928
2001-06-13,0.008277808671743237,-0.011411763938773379
2001-06-14,-0.0048318634101112215,-0.017656559095685552
2001-06-15,-0.012027801800626283,-0.004527114710082972
2001-06-18,-0.03749748199028071,-0.004895136092087169
2001-06-19,0.003232511729114402,0.0034282439076612084
2001-06-20,-0.002922115235975687,0.00867104994474383
2001-06-21,-0.01121374620174553,0.011300126024453409
2001-06-22,0.00048187658533481616,-0.009494963212735541
2001-06-25,0.004371246826696868,-0.005523858751956685
2001-06-26,-0.01932816594823682,-0.0015110424589969147
2001-06-27,-0.0005802621385575609,-0.0046873743201225025
2001-06-28,0.007742362964716707,0.01241569450714369
2001-06-29,0.002537459429834315,-0.001485319113264489
2001-07-02,0.021714629930794604,0.010028092604268008
2001-07-03,-0.00634629081101352,-0.0018372028160895987
2001-07-04,-0.014625281364586866,0.0
2001-07-05,-0.011022880149745314,-0.01239778139926692
2001-07-06,-0.03305191215616332,-0.023778751934215293
2001-07-09,0.002854087705761817,0.006855443542898605
2001-07-10,-0.007192023355571777,-0.014502635743563457
2001-07-11,-0.023789041204727083,-0.0011347469386804002
2001-07-12,-0.012097785239296548,0.023414984234097415
2001-07-13,0.016660354572514687,0.006221636236980787
2001-07-16,-0.0009398542270671184,-0.010942533714401794
2001-07-17,0.009190968377264951,0.009921915461124283
2001-07-18,-0.019611401166206563,-0.005557044822974006
2001-07-19,0.017399392180345235,0.006034581514543652
2001-07-20,-0.0060151144416889,-0.003437981475594382
2001-07-23,0.008967375330040434,-0.01650406859089024
2001-07-24,-0.0006089276818116951,-0.016405470991123064
2001-07-25,-0.02666044609235184,0.01595194629485564
2001-07-26,0.009460181334736781,0.010395313211512856
2001-07-27,-0.001702336860759653,0.0023994968051410225
2001-07-30,0.02415528395401853,-0.001078625341053501
2001-07-31,0.007350020074114469,0.005555192543405518
2001-08-01,0.009074256571917683,0.0038729041767745515
2001-08-02,0.005988651622737378,0.003956163689383959
2001-08-03,-0.0051242200512659234,-0.005256489848173491
2001-08-06,0.008313574668492514,-0.0114874735657115
2001-08-07,-0.007963360683258286,0.0032600773504200104
2001-08-08,-0.015111816414252183,-0.017480014949267868
2001-08-09,-0.01759636444345122,-8.447593748169898e-05
2001-08-10,-0.010791265053004418,0.005670733575997913
2001-08-13,0.016287498674451617,0.0009490058013956156
2001-08-14,0.01337903299320963,-0.003835177286675257
2001-08-15,0.0,-0.007366529506445028
2001-08-16,-0.015155658525869498,0.0030851788825781395
2001-08-17,-0.01486451286019363,-0.016803443148875
2001-08-20,-0.0011957399626187433,0.008091365281536667
2001-08-21,0.0006956681219655022,-0.012153030103248523
2001-08-22,0.013283722833389865,0.006932045817424317
2001-08-23,0.011456505526644884,-0.0027671176371318455
2001-08-24,0.016444801737726774,0.019463667754720436
2001-08-27,-0.0029314905797980227,-0.004839056824065403
2001-08-28,-0.016899400584199066,-0.015123798461059844
2001-08-29,0.006238720605963624,-0.011211856303303616
2001-08-30,-0.023197986491082827,-0.01715015190128704
2001-08-31,0.010753323385092873,0.004021844613325859
2001-09-03,-0.02040841489556505,0.0
2001-09-04,0.01680873534036171,-0.0005647553909987461
2001-09-05,-0.021197134996323662,-0.0010597093809186155
2001-09-06,-0.026539984249259158,-0.022644739357760024
2001-09-07,-0.022710969529528814,-0.018812873731179888
2001-09-10,-0.006296316110881879,0.006206646640060624
2001-09-11,0.0,0.0
2001-09-12,-0.0455610914372825,0.0
2001-09-13,0.00027256523917213235,0.0
2001-09-14,-0.05993166519513491,0.0
2001-09-17,0.026131982868202938,-0.05046795662810626
2001-09-18,-0.007214331750834875,-0.005821884809079506
2001-09-19,-0.01576854272533398,-0.016243709423848802
2001-09-20,-0.030502698342008153,-0.031552519767185316
2001-09-21,-0.034320487741974076,-0.0192177438972797
2001-09-24,0.057890831978272404,0.03824259274960759
2001-09-25,0.016534695931356713,0.008751278426766528
2001-09-26,0.0071736868033876015,-0.0051800399195286485
2001-09-27,0.02063407005865141,0.011423625360937937
2001-09-28,0.016001032634436786,0.02168515635909315
2001-10-01,-0.016668089788373332,-0.002298538239235396
2001-10-02,0.016107349917607892,0.01223043093528238
2001-10-03,-0.008918013620903593,0.019731262404344155
2001-10-04,0.030087989876319943,-0.0024744510496976816
2001-10-05,-0.040591582730522116,0.0016347428379509079
2001-10-08,0.004273036785220686,-0.008379447200028665
2001-10-09,0.010830029351757867,-0.005369934018738904
2001-10-10,0.03393085682766493,0.022679118421754747
2001-10-11,0.003116158652888641,0.015093852667844137
2001-10-12,0.0,-0.005280796063004708
2001-10-15,-0.005469676835190313,-0.0015310059614022443
2001-10-16,0.017393405842082918,0.006912017833284514
2001-10-17,0.03533266564710073,-0.018808418954138602
2001-10-18,-0.014795912571434422,-0.007904203580733224
2001-10-19,-0.027494725404837602,0.004546964493033415
2001-10-22,0.024683923793638568,0.01518028199200593
2001-10-23,0.023210607062335263,-0.0047087428503352
2001-10-24,0.016638229039641673,0.0003870283449813057
2001-10-25,-0.027217519048555475,0.013627706761264227
2001-10-26,0.009976290505225322,0.004100354664347971
2001-10-29,-0.02102792107480312,-0.024106546045271102
2001-10-30,-0.02998563025782806,-0.017314960040262072
2001-10-31,0.027621601522247442,-9.445090562961473e-06
2001-11-01,-0.0025114179650070696,0.022688760107419916
2001-11-02,-0.010018018107341643,0.0028554117779926494
2001-11-05,0.03185455333924328,0.014283100883702897
2001-11-06,0.011515501290666036,0.01442165687681226
2001-11-07,0.01246904554973376,-0.0027386165135638726
2001-11-08,0.02971995585997662,0.002452618222911972
2001-11-09,-0.017039592281902976,0.0015811866117157653
2001-11-12,-0.019924731323942076,-0.0017690231948777628
2001-11-13,0.03932899128243476,0.018393206188873717
2001-11-14,0.009556850946816148,0.0018594007771622653
2001-11-15,0.004326869631047138,0.0009021694267561973
2001-11-16,0.004261326687293886,-0.0031478666324898704
2001-11-19,0.01793673059753096,0.010839936279118731
2001-11-20,-0.017468269213524026,-0.007324400212031177
2001-11-21,-0.013580232057999105,-0.004939282246342521
2001-11-22,0.009532517924388719,0.0
2001-11-23,0.003005156993272497,0.011637895729167196
2001-11-26,0.0036735711467896083,0.006135906947333914
2001-11-27,-0.014562899928906576,-0.0068663628661316525
2001-11-28,-0.010841453063567937,-0.018420008155057115
2001-11-29,-0.00907275168149274,0.010296585725125816
2001-11-30,0.011035345248006636,-0.0006579957968887046
2001-12-03,-0.0074156028335817525,-0.00841649215393885
2001-12-04,0.025177419113651754,0.013100837071863543
2001-12-05,0.03586300359195373,0.022072836601092407
2001-12-06,0.0,-0.002780809995695209
2001-12-07,-0.013954475866279533,-0.007559921671188211
2001-12-10,-0.01660225999547969,-0.015995192716303893
2001-12-11,0.008932043680028716,-0.002784784846049183
2001-12-12,-0.01213819865529135,0.0002726118763029713
2001-12-13,-0.02528027129766567,-0.015679766197094783
2001-12-14,-0.004566022431672336,0.003308819623699007
2001-12-17,0.031087787075455155,0.009984817742795105
2001-12-18,-0.008109495402855311,0.0075178272323487795
2001-12-19,-0.01751117790914885,0.005792881874600668
2001-12-20,-0.011377107514630124,-0.008412407306602606
2001-12-21,0.006308482846162868,0.004341671186717037
2001-12-24,0.0,-0.0002096405663664981
2001-12-25,0.0,0.0
2001-12-26,0.0,0.004115027177954587
2001-12-27,0.017943297790435738,0.0067288437415868995
2001-12-28,-0.004432007278832132,0.0033561402487249335
2001-12-31,0.0,-0.011208002315408978
2002-01-01,0.0,0.0
2002-01-02,-0.002444160866314479,0.00572368331938565
2002-01-03,0.02097913821160928,0.00913820966062987
2002-01-04,-0.010765382865453116,0.0061939218320632905
2002-01-07,-0.034353468293355637,-0.006520083881542553
2002-01-08,0.0011366854430792674,-0.0035948213418453357
2002-01-09,-0.01482859213129061,-0.004810291761541906
2002-01-10,-0.016336311638532424,0.001219916438481459
2002-01-11,0.005993014176061711,-0.009512981955861711
2002-01-14,-0.02316461175168247,-0.0062959138754960075
2002-01-15,0.01884626709781502,0.006810765458505635
2002-01-16,-0.018359186931582307,-0.016378520405579702
2002-01-17,0.021975790588645915,0.009980500536555895
2002-01-18,0.003915837632194832,-0.009971623285766815
2002-01-21,-0.013361699781836643,0.0
2002-01-22,0.016391308101491302,-0.007361227964756903
2002-01-23,0.00561091804102746,0.007893286045234099
2002-01-24,0.0165732950270846,0.003512738978946531
