,RSI_IBEX,MACD_IBEX,Momentum_IBEX,Volatility_IBEX,RSI_SPX,MACD_SPX,Momentum_SPX,Volatility_SPX
2004-10-25,39.760985836357385,-0.0010307521453798232,-0.017844290819197303,0.12762344023003247,49.886732403720906,-0.00011568359272901474,-0.0060962612162278,0.10831894780383623
2004-10-26,49.03091724085909,-0.0006525690497182642,-0.0094350031171509,0.12668825290173022,53.417943014784406,0.001034250031524121,0.0245026310860345,0.11918201200686108
2004-10-27,55.287294232586774,0.0004207365055804241,0.019886729711241,0.13133719446468853,60.9689899136649,0.001579237897309082,0.0124073276607804,0.1267942038517181
2004-10-28,55.80099705792838,0.0009970469971011646,0.0047124117556708,0.13479305299465263,54.160051848075426,0.0011376738999886028,-0.0007498995399276998,0.12685372443604542
2004-10-29,50.228974801352244,0.00043935430215728875,-0.0052355250394935,0.11001624543173345,50.2131987446872,0.0008398841465346429,0.012207950023239201,0.11509473230658308
2004-11-01,50.0,0.0001962366973176114,0.0171303070835772,0.10476412129223897,51.25305103760586,0.0004669095042452191,0.0011324843770755,0.11444809837198523
2004-11-02,54.20874424741631,0.0006952295186250536,0.0100962374868514,0.11021261096864192,53.8108165557988,0.00018914959452556463,-0.014725471893292284,0.11444110265870733
2004-11-03,52.690441614982596,0.0004542086676161927,-0.0104800273069835,0.11022538445414641,59.67375184381805,0.000706588349571953,-0.0016788970898063988,0.1189828488563958
2004-11-04,50.10414642605139,0.00018993751426380498,-0.0106162237014074,0.11022839553107103,55.979110125481654,0.0013002895143857925,0.014216383668638298,0.1254746784288008
2004-11-05,51.34248833924956,0.00022480678956967898,0.0063322750622322,0.11039377034059625,49.366413201321365,0.0008183175159686804,0.0014212086927768,0.12119645334112518
2004-11-08,46.549614047593465,1.2040623793436013e-05,0.0008747028646707,0.10938827501007696,54.3941133029652,0.00014480657005042303,-0.0013725400171019,0.12166878693046125
2004-11-09,51.635387340594576,-0.0003942316560192961,-0.013703582686618901,0.11067930090343431,49.387019098885744,-0.00027126567914208255,-0.0007399068523791152,0.12110234742335974
2004-11-10,45.40867149160942,-0.0005811862465412575,-0.0048429173466518,0.11136428896549602,47.94257080072011,-0.0005490202136439887,-0.0121236917615863,0.11675062188425653
