Date,Vol_IBEX,Vol_SPX
2019-05-14,1.0286481897658382,1.1324290338220684
2019-05-15,1.0112106381703798,1.1597832980646305
2019-05-16,1.0204265818073588,1.1117827403691685
2019-05-17,0.9921406508003979,1.0627851090627252
2019-05-20,0.9728143982171783,1.0569523563378775
2019-05-21,1.0099263865171815,1.057626583067404
2019-05-22,1.0008367110764003,1.0215461114820479
2019-05-23,0.9937593413164573,1.0629226918865156
2019-05-24,0.9698397621365931,1.0576953389814716
2019-05-27,0.9597320499200906,1.009618504639485
2019-05-28,0.9543492586783897,0.9992199060940116
2019-05-29,0.984326747513179,0.9774021734853305
2019-05-30,0.9517070319578794,0.9520587761487204
2019-05-31,1.0162927245040814,0.975065773057842
2019-06-03,1.026860023185979,0.9322526684844252
2019-06-04,1.0292846107608442,0.8918732278577112
2019-06-05,1.0138966484516512,0.9363775712554584
2019-06-06,0.9814687837597446,0.9092713384404718
2019-06-07,0.9666012118309047,0.8923293939006363
2019-06-10,1.0265575777176863,0.9224963590667036
2019-06-11,0.9938832567245869,0.8866502635254353
2019-06-12,0.9794643576131985,0.8549975379896549
2019-06-13,0.9476804408047694,0.8490329639366487
2019-06-14,0.9193412833332312,0.852813835747917
2019-06-17,0.891751316721364,0.8196570984470892
2019-06-18,0.8719081614917534,0.7969110939393181
2019-06-19,0.8558312604951825,0.7739781696566657
2019-06-20,0.8645455273112282,0.7705291096690157
2019-06-21,0.8456013401077782,0.7871384616591293
2019-06-24,0.8265114489065235,0.7906946681044321
2019-06-25,0.8046132819935934,0.7726554040569203
2019-06-26,0.8000217854622113,0.7993332876627915
2019-06-27,0.8090434063033836,0.8352169204413175
2019-06-28,0.8679507403727651,0.8209969285917843
2019-07-01,0.8615671224780267,0.8918906233055833
2019-07-02,0.8429900270543886,0.8677164714495422
2019-07-03,0.8311679484201729,0.873286249937809
2019-07-04,0.8113840076815578,0.8471825076251166
2019-07-05,0.8691154680234928,0.8408916198095976
2019-07-08,0.8765748442420934,0.826011231950795
2019-07-09,0.8927558753133537,0.7980425919183659
2019-07-10,0.9164601210050276,0.7932229254290883
2019-07-11,0.9168081079595503,0.8385632698693541
2019-07-12,0.9804776930181248,0.9562505551134913
2019-07-15,0.9597560740069033,0.9239640521315657
2019-07-16,0.9281423317140327,0.924948604519797
2019-07-17,0.9195542009998817,0.9197827034018917
2019-07-18,0.9231932928327929,0.8976098251094294
2019-07-19,0.9257313341662157,0.8984183837064331
2019-07-22,0.9482866386864968,0.932542390541777
2019-07-23,0.9242879873565258,0.8965150454570079
2019-07-24,0.959382481683607,0.8666507531510231
2019-07-25,0.9473885415814074,0.8384461581469111
2019-07-26,0.930706474387391,0.8304725454681883
2019-07-29,0.9421504651096153,0.7974037923929941
2019-07-30,0.9292539978381924,0.8170484108315584
2019-07-31,0.901676121247945,0.8025120873580055
2019-08-01,0.8899644114746886,0.7748646695477729
2019-08-02,0.8700017750892111,0.7886383005803561
2019-08-05,0.8543866810116492,0.7669386691607583
2019-08-06,0.8299249844407346,0.7379680770957211
2019-08-07,0.8314582922546963,0.733435147580589
2019-08-08,0.8202811160268846,0.7104983951824045
2019-08-09,0.8315291481578039,0.7617379963882651
2019-08-12,0.8520667001833814,0.7543746884251652
2019-08-13,0.8472818670053711,0.7330804665802181
2019-08-14,0.8204870648306667,0.7357655325797547
2019-08-15,0.7973595288996789,0.708586836762957
2019-08-16,0.8021561308466231,0.6820240605754379
2019-08-19,0.8815610853312268,0.7527287649801231
2019-08-20,0.8607156048332907,0.7946936431949096
2019-08-21,0.8835273526389703,0.8020644169988349
2019-08-22,0.9148634516872953,0.9082967850188362
2019-08-23,0.8918926644290689,0.8845034498369008
2019-08-26,0.9454382601683727,0.8722432451606973
2019-08-27,0.9222006175826228,0.8548368061467408
2019-08-28,0.9351377701117048,1.0119647721261136
2019-08-29,0.9459128572072357,1.0087573884253667
2019-08-30,0.9376587806456074,0.9928431428945512
2019-09-02,0.9741835592576024,0.9970933661101298
2019-09-03,0.9562348631227837,0.9921652041768871
2019-09-04,0.9705568606052521,0.9934269815514655
2019-09-05,0.9548090708952862,0.995153424637712
2019-09-06,0.9288792812360538,0.9720016697395956
2019-09-09,0.968694474461622,1.0091655693429946
2019-09-10,0.9648102356954059,0.9667836941476826
2019-09-11,0.9375874995931706,0.9814046043273327
2019-09-12,0.972446033813128,0.9848914656776209
2019-09-13,0.9775393890379592,0.9485458871157025
2019-09-16,1.0320915073569104,0.9981485569225775
2019-09-17,1.0019460237164814,0.9743881639245343
2019-09-18,1.0140412981903473,1.0623855256839794
2019-09-19,0.9921479794949105,1.0547317574884303
2019-09-20,0.9641892768596435,1.036291972425458
2019-09-23,0.9639201048108225,1.0451199524313297
2019-09-24,0.9585787138097153,1.0191195107158364
2019-09-25,0.9351356579051788,0.9794878693558527
2019-09-26,0.9306732514109084,0.9528324448287545
2019-09-27,0.9005780256436741,0.9311935281358972
2019-09-30,0.9044952447556674,0.9056593986120574
2019-10-01,0.9139546325942041,0.8672247625457394
2019-10-02,0.9430655082682531,0.8926495074863815
2019-10-03,0.9192250863615671,0.8686300653337204
2019-10-04,0.9042383446017801,0.8920945679262383
2019-10-07,0.8812435609314241,0.8672428406769067
2019-10-08,0.8759848517415162,0.8475486449043206
2019-10-09,0.8700011108487152,0.886741279241639
2019-10-10,0.8462670733475948,0.8621240533652618
2019-10-11,0.8282444474634859,0.8462785796681231
2019-10-14,0.8301952370090621,0.8456319851596834
2019-10-15,0.8412692947086118,0.8589796629835302
2019-10-16,0.8207142956243839,0.8371567944977701
2019-10-17,0.8631844711713665,0.8515395951720462
2019-10-18,0.8739370349151613,0.8336308214496283
2019-10-21,0.8783688478844779,0.8394478586512222
2019-10-22,0.8590678454040546,0.807161049188017
2019-10-23,0.8470796697118954,0.8011874971856822
2019-10-24,0.8325964913425266,0.7790569221916913
2019-10-25,0.8100521235904441,0.7766141118785408
2019-10-28,0.7997828304889222,0.749601868708349
2019-10-29,0.8051467744220988,0.7532786343154517
2019-10-30,0.8443271381458185,0.7827689189609502
2019-10-31,0.8567842495700518,0.7719179549388128
2019-11-01,0.8661852414931247,0.7958243613318219
2019-11-04,0.8454109512434318,0.7781640413496955
2019-11-05,0.8888311289553675,0.7934432840327746
2019-11-06,0.8836915183327223,0.790128544803382
2019-11-07,0.8810330824424206,0.8042836944275438
2019-11-08,0.8935218896141729,0.8205776194934495
2019-11-11,0.8729491379508876,0.8038064290753514
2019-11-12,0.9956784888269743,0.7956593687130488
2019-11-13,0.9721410938785561,0.8549225094867212
2019-11-14,0.9721608573635474,0.889200672616187
2019-11-15,1.0209872810405027,0.9061910953599176
2019-11-18,1.052861267257608,1.0934007490234898
2019-11-19,1.058658929448598,1.1096286943710238
2019-11-20,1.041803820251168,1.057859125671954
2019-11-21,1.0666193519215288,1.1127973337912502
2019-11-22,1.0883146442954506,1.1005389929824614
2019-11-25,1.0927437854439042,1.1218120129602915
2019-11-26,1.0594985688582774,1.146019640598227
2019-11-27,1.1174057771148191,1.2594231061510435
2019-11-28,1.0808464114101213,1.2056099234380173
2019-11-29,1.1182264038215037,1.2150939085368433
2019-12-02,1.105176381840886,1.2117913132050273
2019-12-03,1.1254982863005314,1.1962969755309671
2019-12-04,1.1221164097409453,1.175691959647116
2019-12-05,1.0853083095939857,1.1260498214495156
2019-12-06,1.0826727465162973,1.2236175637765325
2019-12-09,1.0555982802219244,1.2138078757837156
2019-12-10,1.0405859975628722,1.1746613776718837
2019-12-11,1.0100403315993944,1.1475000130106678
2019-12-12,0.9968549092480168,1.1551310670671981
2019-12-13,0.9689659119660825,1.1010853379943568
2019-12-16,0.9406273875657579,1.0915888915695968
2019-12-17,0.9325593101970254,1.095836166854058
2019-12-18,0.9778566640112744,1.1117087059765616
2019-12-19,0.9483924942001731,1.0602636511254466
2019-12-20,0.9241209223580945,1.0163823833104586
2019-12-23,0.9284308314284178,0.9730395846377535
2019-12-24,0.9107614242147541,0.9691201002454098
2019-12-25,0.8899278804144203,0.9386423378989565
2019-12-26,0.8898101792140772,0.9068953545148041
2019-12-27,0.915365738296657,0.8933922028898079
2019-12-30,0.9156169485710552,0.8666271733129549
2019-12-31,0.897286411433975,0.8327152770919618
2020-01-01,0.9262627936174422,0.8032264860919246
2020-01-02,0.915793505083759,0.8129434844764767
2020-01-03,0.9378632969578047,0.7856018844409962
2020-01-06,0.916360325554934,0.8260214251611373
2020-01-07,0.9076247200847287,0.8304574852471892
2020-01-08,0.8994737810047698,0.8188127574182775
2020-01-09,0.8976828812811687,0.8299573774147108
2020-01-10,0.8994360730850823,0.8257857026211409
