Date,Index,Drawdown
2012-03-13,IBEX,-0.5708125382126179
2012-03-14,IBEX,-0.5700805079626692
2012-03-15,IBEX,-0.5682603620626214
2012-03-16,IBEX,-0.565217537368342
2012-03-19,IBEX,-0.5598457241609327
2012-03-20,IBEX,-0.5610923579004847
2012-03-21,IBEX,-0.5650341594512452
2012-03-22,IBEX,-0.5721252021925969
2012-03-23,IBEX,-0.5758187173741333
2012-03-26,IBEX,-0.5787534046725472
2012-03-27,IBEX,-0.583098473277344
2012-03-28,IBEX,-0.5913482866848346
2012-03-29,IBEX,-0.5949380402595055
2012-03-30,IBEX,-0.5900016323993218
2012-04-02,IBEX,-0.5882237895002629
2012-04-03,IBEX,-0.5995547947408331
2012-04-04,IBEX,-0.6080268013463359
2012-04-05,IBEX,-0.6080370448358835
2012-04-06,IBEX,-0.6080370448358835
2012-04-09,IBEX,-0.6080370448358835
2012-04-10,IBEX,-0.6198221732493889
2012-04-11,IBEX,-0.6125731508359791
2012-04-12,IBEX,-0.6154833634996446
2012-04-13,IBEX,-0.6295112500940514
2012-04-16,IBEX,-0.6316378973558859
2012-04-17,IBEX,-0.6233419286528439
2012-04-18,IBEX,-0.638673587305042
2012-04-19,IBEX,-0.6475138857536091
2012-04-20,IBEX,-0.6408171054651999
2012-04-23,IBEX,-0.6508530968208005
2012-04-24,IBEX,-0.643121724505779
2012-04-25,IBEX,-0.6371056940892008
2012-04-26,IBEX,-0.6418157363005106
2012-04-27,IBEX,-0.6358159189710071
2012-04-30,IBEX,-0.6427515934486414
2012-05-01,IBEX,-0.6427515934486414
2012-05-02,IBEX,-0.6519962873235805
2012-05-03,IBEX,-0.6509790134284638
2012-05-04,IBEX,-0.6497535591435781
2012-05-07,IBEX,-0.6403455530856637
2012-05-08,IBEX,-0.6432238239920194
2012-05-09,IBEX,-0.6532516520551014
2012-05-10,IBEX,-0.6415908701566302
2012-05-11,IBEX,-0.6441485289155293
2012-05-14,IBEX,-0.6537484602583439
2012-05-15,IBEX,-0.6593203347719682
2012-05-16,IBEX,-0.6638859480075343
2012-05-17,IBEX,-0.6676486004934137
2012-05-18,IBEX,-0.6661877633827965
2012-05-21,IBEX,-0.6683654793076137
2012-05-22,IBEX,-0.6614585376854113
2012-05-23,IBEX,-0.6728702334168812
2012-05-24,IBEX,-0.6681352664991242
2012-05-25,IBEX,-0.6676987772071639
2012-05-28,IBEX,-0.6749795699221215
2012-05-29,IBEX,-0.682660475155553
2012-05-30,IBEX,-0.6909556478013202
2012-05-31,IBEX,-0.6909861000088937
2012-06-01,IBEX,-0.6922470838386914
2012-06-04,IBEX,-0.683517506849898
2012-06-05,IBEX,-0.6820853164876828
2012-06-06,IBEX,-0.6745121476627552
2012-06-07,IBEX,-0.6735400015706208
2012-06-08,IBEX,-0.6678149351057472
2012-06-11,IBEX,-0.6696247760141238
2012-06-12,IBEX,-0.6693156512559305
2012-06-13,IBEX,-0.6646439427874746
2012-06-14,IBEX,-0.6605776744166318
2012-06-15,IBEX,-0.6594137938211858
2012-06-18,IBEX,-0.6696587432429886
2012-06-19,IBEX,-0.6609583297941273
2012-06-20,IBEX,-0.6558210691596862
2012-06-21,IBEX,-0.6569675277762335
2012-06-22,IBEX,-0.651800510866372
2012-06-25,IBEX,-0.6648166635510683
2012-06-26,IBEX,-0.6696894103630545
2012-06-27,IBEX,-0.6627551618246832
2012-06-28,IBEX,-0.6599944194202049
2012-06-29,IBEX,-0.6412725287126027
2012-07-02,IBEX,-0.6401731201739788
2012-07-03,IBEX,-0.6353815407256538
2012-07-04,IBEX,-0.6379664223264567
2012-07-05,IBEX,-0.6489543467876997
2012-07-06,IBEX,-0.6599944379567579
2012-07-09,IBEX,-0.6625570592000738
2012-07-10,IBEX,-0.6606151753707536
2012-07-11,IBEX,-0.6566526941119193
2012-07-12,IBEX,-0.6656380908982377
2012-07-13,IBEX,-0.6639027341844665
2012-07-16,IBEX,-0.6706520623858658
2012-07-17,IBEX,-0.6693387183813446
2012-07-18,IBEX,-0.667679044750141
2012-07-19,IBEX,-0.6655982337936596
2012-07-20,IBEX,-0.6856648903491434
2012-07-23,IBEX,-0.68915143671487
2012-07-24,IBEX,-0.7004812330857964
2012-07-25,IBEX,-0.6980472405019388
2012-07-26,IBEX,-0.6802817801852026
2012-07-27,IBEX,-0.6680296323162997
2012-07-30,IBEX,-0.658915551495941
2012-07-31,IBEX,-0.6621249048643547
2012-08-01,IBEX,-0.6630337377714135
2012-08-02,IBEX,-0.680877809577968
2012-08-03,IBEX,-0.6622878116066435
2012-08-06,IBEX,-0.6477150274020701
2012-08-07,IBEX,-0.6399353763366644
2012-08-08,IBEX,-0.6429891463682813
2012-08-09,IBEX,-0.6449919633826093
2012-08-10,IBEX,-0.6481263503703609
2012-08-13,IBEX,-0.6470346384167021
2012-08-14,IBEX,-0.6442893722538856
2012-08-15,IBEX,-0.6440847306688702
2012-08-16,IBEX,-0.6299697745654642
2012-08-17,IBEX,-0.6228695134003635
2012-08-20,IBEX,-0.6274561766253333
2012-08-21,IBEX,-0.6237391697685019
2012-08-22,IBEX,-0.634042903539242
2012-08-23,IBEX,-0.6369358380546022
2012-08-24,IBEX,-0.6355724709443034
2012-08-27,IBEX,-0.6311821930277934
2012-08-28,IBEX,-0.6344567214342636
2012-08-29,IBEX,-0.6358300555021171
2012-08-30,IBEX,-0.6414053529588606
2012-08-31,IBEX,-0.6303390751935636
2012-09-03,IBEX,-0.6296572124521134
2012-09-04,IBEX,-0.6269768880068189
2012-09-05,IBEX,-0.6266880834881721
2012-09-06,IBEX,-0.6087921166838028
2012-09-07,IBEX,-0.6077584979049211
2012-09-10,IBEX,-0.6090094272401498
2012-09-11,IBEX,-0.6054085976340823
2012-09-12,IBEX,-0.6023504948964273
2012-09-13,IBEX,-0.6051566100439568
2012-09-14,IBEX,-0.5944274785543415
2012-09-17,IBEX,-0.594750892044748
2012-09-18,IBEX,-0.5992369663518888
2012-09-19,IBEX,-0.597227824373812
2012-09-20,IBEX,-0.6010604606378812
2012-09-21,IBEX,-0.5908193590358715
2012-09-24,IBEX,-0.5954338745218481
2012-09-25,IBEX,-0.5936185325695033
2012-09-26,IBEX,-0.6098765644846893
2012-09-27,IBEX,-0.6104780332507167
2012-09-28,IBEX,-0.6171811356307588
2012-10-01,IBEX,-0.6134449774317943
2012-10-02,IBEX,-0.6093450490844015
2012-10-03,IBEX,-0.611356349362004
2012-10-04,IBEX,-0.6120472033378521
2012-10-05,IBEX,-0.6050788768697447
2012-10-08,IBEX,-0.6082391539260867
2012-10-09,IBEX,-0.6155352225194584
2012-10-10,IBEX,-0.6193965142159361
2012-10-11,IBEX,-0.6161001426761812
2012-10-12,IBEX,-0.6202068819460047
2012-10-15,IBEX,-0.6189137214383894
2012-10-16,IBEX,-0.6061418791311312
2012-10-17,IBEX,-0.5969252071785905
2012-10-18,IBEX,-0.5983111598859028
2012-10-19,IBEX,-0.6076879928371968
2012-10-22,IBEX,-0.6094917214606516
2012-10-23,IBEX,-0.6159600203200378
2012-10-24,IBEX,-0.6137950520653724
2012-10-25,IBEX,-0.6144052046114001
2012-10-26,IBEX,-0.6145836936067233
2012-10-29,IBEX,-0.6169204333181655
2012-10-30,IBEX,-0.6117363228396969
2012-10-31,IBEX,-0.6112905205069874
2012-11-01,IBEX,-0.609140530046828
2012-11-02,IBEX,-0.6050729892746167
2012-11-05,IBEX,-0.6125927503100677
2012-11-06,IBEX,-0.6116524520752562
2012-11-07,IBEX,-0.6205181592720646
2012-11-08,IBEX,-0.6223355350843043
2012-11-09,IBEX,-0.6217168463425956
2012-11-12,IBEX,-0.625140354846376
2012-11-13,IBEX,-0.6189699986213932
2012-11-14,IBEX,-0.6199816848117585
2012-11-15,IBEX,-0.6188689637402347
2012-11-16,IBEX,-0.6242205473149747
2012-11-19,IBEX,-0.6156236647923379
2012-11-20,IBEX,-0.6148866707368121
2012-11-21,IBEX,-0.6135670650655489
2012-11-22,IBEX,-0.6101070974911538
2012-11-23,IBEX,-0.6084274998752159
2012-11-26,IBEX,-0.6101541253251199
2012-11-27,IBEX,-0.610704005166108
2012-11-28,IBEX,-0.6119982524912045
2012-11-29,IBEX,-0.6053184420540056
2012-11-30,IBEX,-0.6072585539658798
2012-12-03,IBEX,-0.6095121832455397
2012-12-04,IBEX,-0.6088593892222722
2012-12-05,IBEX,-0.609810863505805
2012-12-06,IBEX,-0.6084471697784123
2012-12-07,IBEX,-0.6115429692632808
2012-12-10,IBEX,-0.6137318359301354
2012-12-11,IBEX,-0.6080084335535954
2012-12-12,IBEX,-0.6047606744231688
2012-12-13,IBEX,-0.6032640524543205
2012-12-14,IBEX,-0.6029177997239197
2012-12-17,IBEX,-0.6021169451412272
2012-12-18,IBEX,-0.5958082546796062
2012-12-19,IBEX,-0.5911152191619471
2012-12-20,IBEX,-0.5911152191619471
2012-12-21,IBEX,-0.5897913990517567
2012-12-24,IBEX,-0.5893710648716549
2012-12-25,IBEX,-0.5893710648716549
2012-12-26,IBEX,-0.5893710648716549
2012-12-27,IBEX,-0.5902923392573579
2012-12-28,IBEX,-0.5977767753950786
2012-12-31,IBEX,-0.5959752369473112
2013-01-01,IBEX,-0.5959752369473112
2013-01-02,IBEX,-0.5823517471724067
2013-01-03,IBEX,-0.5845426899149323
2013-01-04,IBEX,-0.5829439674197885
2013-01-07,IBEX,-0.5837753590233331
2013-01-08,IBEX,-0.5820978256315036
2013-01-09,IBEX,-0.5745819517654875
2013-01-10,IBEX,-0.5739645190680189
2013-01-11,IBEX,-0.5717066090640839
2013-01-14,IBEX,-0.5733210864678401
2013-01-15,IBEX,-0.5748610967713422
2013-01-16,IBEX,-0.5758458940749294
2013-01-17,IBEX,-0.5734897092429048
2013-01-18,IBEX,-0.5747222691520186
2013-01-21,IBEX,-0.5716736126343425
2013-01-22,IBEX,-0.5733475402169239
2013-01-23,IBEX,-0.5742777586565084
2013-01-24,IBEX,-0.571700594430292
2013-01-25,IBEX,-0.5687943842011706
2013-01-28,IBEX,-0.5713770829852429
2013-01-29,IBEX,-0.5728375549463924
2013-01-30,IBEX,-0.5763660431742588
2013-01-31,IBEX,-0.5868535243103882
2013-02-01,IBEX,-0.5934572231632529
2013-02-04,IBEX,-0.6090720402921881
2013-02-05,IBEX,-0.6005760471099479
2013-02-06,IBEX,-0.6024260339360588
2013-02-07,IBEX,-0.6044843222028068
2013-02-08,IBEX,-0.5966516871032217
2013-02-11,IBEX,-0.6014313170839689
2013-02-12,IBEX,-0.5938033841960353
2013-02-13,IBEX,-0.5902916926797177
2013-02-14,IBEX,-0.5932023458910659
2013-02-15,IBEX,-0.5980251389493609
2013-02-18,IBEX,-0.6000672854501641
2013-02-19,IBEX,-0.5943672485707359
2013-02-20,IBEX,-0.5974512525870173
2013-02-21,IBEX,-0.6048417924650329
2013-02-22,IBEX,-0.5968131602488178
2013-02-25,IBEX,-0.5935971942696088
2013-02-26,IBEX,-0.6068134679813908
2013-02-27,IBEX,-0.5992019330925029
2013-02-28,IBEX,-0.5946177337963877
2013-03-01,IBEX,-0.5967511113038994
2013-03-04,IBEX,-0.5938457907488962
2013-03-05,IBEX,-0.5852202599102877
2013-03-06,IBEX,-0.588403600712859
2013-03-07,IBEX,-0.5869192543770321
2013-03-08,IBEX,-0.5753153598704024
2013-03-11,IBEX,-0.5789585026206565
2013-03-12,IBEX,-0.5800476864246467
2013-03-13,IBEX,-0.5817244814519609
2013-03-14,IBEX,-0.5739419875023088
2013-03-15,IBEX,-0.57585567950384
2013-03-18,IBEX,-0.581368398635827
2013-03-19,IBEX,-0.59066241792408
2013-03-20,IBEX,-0.5860009427012637
2013-03-21,IBEX,-0.5892156545647671
2013-03-22,IBEX,-0.5902844484217743
2013-03-25,IBEX,-0.5996831164749739
2013-03-26,IBEX,-0.6071332468536892
2013-03-27,IBEX,-0.6115883194329299
2013-03-28,IBEX,-0.6106259015002775
2013-03-29,IBEX,-0.6106259015002775
2013-04-01,IBEX,-0.6106259015002775
2013-04-02,IBEX,-0.6042672211634065
2013-04-03,IBEX,-0.611515001438632
2013-04-04,IBEX,-0.6142969152984058
2013-04-05,IBEX,-0.6167374137799284
2013-04-08,IBEX,-0.6172931607843776
2013-04-09,IBEX,-0.6131189183877399
2013-04-10,IBEX,-0.6003626336102688
2013-04-11,IBEX,-0.5992296274143175
2013-04-12,IBEX,-0.6051225896821961
2013-04-15,IBEX,-0.60641633521096
2013-04-16,IBEX,-0.609641372246176
2013-04-17,IBEX,-0.6168630697354212
2013-04-18,IBEX,-0.6163968912680546
2013-04-19,IBEX,-0.6113725112695634
2013-04-22,IBEX,-0.6059025110463845
2013-04-23,IBEX,-0.5932648326553509
2013-04-24,IBEX,-0.5883874391150804
2013-04-25,IBEX,-0.589576514473562
2013-04-26,IBEX,-0.5929314174946001
2013-04-29,IBEX,-0.5854499014094319
2013-04-30,IBEX,-0.5870177043382356
2013-05-01,IBEX,-0.5870177043382356
2013-05-02,IBEX,-0.5876362241823014
2013-05-03,IBEX,-0.580902514279201
2013-05-06,IBEX,-0.5829182866184089
2013-05-07,IBEX,-0.5809512510012045
2013-05-08,IBEX,-0.5783598412524618
2013-05-09,IBEX,-0.579553314722552
2013-05-10,IBEX,-0.5809386699688656
2013-05-13,IBEX,-0.5852125684495207
2013-05-14,IBEX,-0.5843894887208744
2013-05-15,IBEX,-0.5791312464708376
2013-05-16,IBEX,-0.5811072175456864
2013-05-17,IBEX,-0.5791453853645505
2013-05-20,IBEX,-0.5824536492192507
2013-05-21,IBEX,-0.5849471875178252
2013-05-22,IBEX,-0.5850501537627422
2013-05-23,IBEX,-0.5909167774227613
2013-05-24,IBEX,-0.5948085723256129
2013-05-27,IBEX,-0.5899837001668402
2013-05-28,IBEX,-0.5828060458642041
2013-05-29,IBEX,-0.5862316023420796
2013-05-30,IBEX,-0.5866337291834853
2013-05-31,IBEX,-0.5922048992173718
2013-06-03,IBEX,-0.5939829062117363
2013-06-04,IBEX,-0.5901489075024975
2013-06-05,IBEX,-0.5937075606587703
2013-06-06,IBEX,-0.597350275225176
2013-06-07,IBEX,-0.5949124055776405
2013-06-10,IBEX,-0.5968378528973157
2013-06-11,IBEX,-0.6036625317916444
2013-06-12,IBEX,-0.6019757874155418
2013-06-13,IBEX,-0.6045366220655843
2013-06-14,IBEX,-0.6045758334546529
2013-06-17,IBEX,-0.6013845519007525
2013-06-18,IBEX,-0.5992395534130198
2013-06-19,IBEX,-0.6032722035399902
2013-06-20,IBEX,-0.6170390705033291
2013-06-21,IBEX,-0.6230541463292789
2013-06-24,IBEX,-0.6303197804011256
2013-06-25,IBEX,-0.6276619330438744
2013-06-26,IBEX,-0.6172710115767235
2013-06-27,IBEX,-0.6162254805646726
2013-06-28,IBEX,-0.6202434702492211
2013-07-01,IBEX,-0.6132442217859324
2013-07-02,IBEX,-0.6142482304288378
2013-07-03,IBEX,-0.6203019351387726
2013-07-04,IBEX,-0.608827611699576
2013-07-05,IBEX,-0.6154136796249052
2013-07-08,IBEX,-0.6081894681494907
2013-07-09,IBEX,-0.6083263391646101
2013-07-10,IBEX,-0.6092951300396884
2013-07-11,IBEX,-0.6075543914111345
2013-07-12,IBEX,-0.6167507712358135
2013-07-15,IBEX,-0.6162430247641582
2013-07-16,IBEX,-0.6190329606853142
2013-07-17,IBEX,-0.6183252463255453
2013-07-18,IBEX,-0.6113256981837767
2013-07-19,IBEX,-0.6120149812927178
2013-07-22,IBEX,-0.6109029444701537
2013-07-23,IBEX,-0.6056775971699462
2013-07-24,IBEX,-0.5999176638730148
2013-07-25,IBEX,-0.5955657993565511
2013-07-26,IBEX,-0.5920892693253192
2013-07-29,IBEX,-0.5909920581325366
2013-07-30,IBEX,-0.5870847968080593
2013-07-31,IBEX,-0.5882142523468166
2013-08-01,IBEX,-0.5830321740786526
2013-08-02,IBEX,-0.5813851834258086
2013-08-05,IBEX,-0.5820301637190584
2013-08-06,IBEX,-0.5835611377187016
2013-08-07,IBEX,-0.5813893058007623
2013-08-08,IBEX,-0.5766462854661276
2013-08-09,IBEX,-0.5735478311148097
2013-08-12,IBEX,-0.5744176745253746
2013-08-13,IBEX,-0.5724305463653863
2013-08-14,IBEX,-0.5709296080683809
2013-08-15,IBEX,-0.5734609296819675
2013-08-16,IBEX,-0.5693944208641942
2013-08-19,IBEX,-0.5774852843132099
2013-08-20,IBEX,-0.5851037503875671
2013-08-21,IBEX,-0.5870897067263112
2013-08-22,IBEX,-0.5789768902857928
2013-08-23,IBEX,-0.5762003053366311
2013-08-26,IBEX,-0.5780043395191917
2013-08-27,IBEX,-0.5906771525346977
2013-08-28,IBEX,-0.5904772888354748
2013-08-29,IBEX,-0.5888226672254981
2013-08-30,IBEX,-0.5957861781437555
2013-09-02,IBEX,-0.5890604597142839
2013-09-03,IBEX,-0.5883006396047616
2013-09-04,IBEX,-0.5861079032228753
2013-09-05,IBEX,-0.5832077704920424
2013-09-06,IBEX,-0.5781204386529284
2013-09-09,IBEX,-0.5792186084452097
2013-09-10,IBEX,-0.5710557237830522
2013-09-11,IBEX,-0.567483723845498
2013-09-12,IBEX,-0.5651023658745227
2013-09-13,IBEX,-0.5642552754636638
2013-09-16,IBEX,-0.5614427497407715
2013-09-17,IBEX,-0.5618083871563379
2013-09-18,IBEX,-0.5583862269415318
2013-09-19,IBEX,-0.5539642687613874
2013-09-20,IBEX,-0.5530832398432981
2013-09-23,IBEX,-0.5561292515342282
2013-09-24,IBEX,-0.5533073161918628
2013-09-25,IBEX,-0.5496532566799333
2013-09-26,IBEX,-0.5482181998757447
2013-09-27,IBEX,-0.5503671293091293
2013-09-30,IBEX,-0.5524328791621801
2013-10-01,IBEX,-0.5449247495314647
2013-10-02,IBEX,-0.544510856164153
2013-10-03,IBEX,-0.5471638074736294
2013-10-04,IBEX,-0.5411054333251899
2013-10-07,IBEX,-0.5430090786984387
2013-10-08,IBEX,-0.5460881518743717
2013-10-09,IBEX,-0.5402756210246524
2013-10-10,IBEX,-0.5296121356360473
2013-10-11,IBEX,-0.5292227614384925
2013-10-14,IBEX,-0.5278856346527182
2013-10-15,IBEX,-0.5225934130613403
2013-10-16,IBEX,-0.5190184666954429
2013-10-17,IBEX,-0.5171233995063009
2013-10-18,IBEX,-0.5130605832534176
2013-10-21,IBEX,-0.5113110617772125
2013-10-22,IBEX,-0.512524793588052
2013-10-23,IBEX,-0.521595907543914
2013-10-24,IBEX,-0.5173748559779465
2013-10-25,IBEX,-0.5222621038168345
2013-10-28,IBEX,-0.5261374463257924
2013-10-29,IBEX,-0.5199626558504118
2013-10-30,IBEX,-0.5241270303654092
2013-10-31,IBEX,-0.5178807692006024
2013-11-01,IBEX,-0.5212794943001413
2013-11-04,IBEX,-0.5195552119049742
2013-11-05,IBEX,-0.5233705386521261
2013-11-06,IBEX,-0.5213604097354065
2013-11-07,IBEX,-0.5260887455306862
2013-11-08,IBEX,-0.5257580216618449
2013-11-11,IBEX,-0.52370441032939
2013-11-12,IBEX,-0.5277059350844524
2013-11-13,IBEX,-0.5292848690665171
2013-11-14,IBEX,-0.5276578499261967
2013-11-15,IBEX,-0.5282809902172911
2013-11-18,IBEX,-0.5240575860241714
2013-11-19,IBEX,-0.5315745949611801
2013-11-20,IBEX,-0.5350067572244512
2013-11-21,IBEX,-0.5330748318512375
2013-11-22,IBEX,-0.5292912625328146
2013-11-25,IBEX,-0.5287225556719128
2013-11-26,IBEX,-0.5274838646666652
2013-11-27,IBEX,-0.5229432952821216
2013-11-28,IBEX,-0.5204498779867673
2013-11-29,IBEX,-0.5215308451958058
2013-12-02,IBEX,-0.5260313780006283
2013-12-03,IBEX,-0.5329142832362286
2013-12-04,IBEX,-0.5360614638733978
2013-12-05,IBEX,-0.5433346479585313
2013-12-06,IBEX,-0.5429263838903076
2013-12-09,IBEX,-0.5387204958560478
2013-12-10,IBEX,-0.5411139785690446
2013-12-11,IBEX,-0.5450004928376629
2013-12-12,IBEX,-0.5492304292259749
2013-12-13,IBEX,-0.5492012322377806
2013-12-16,IBEX,-0.5416420265728507
2013-12-17,IBEX,-0.5458464658888353
2013-12-18,IBEX,-0.5410020193985267
2013-12-19,IBEX,-0.532645722510412
2013-12-20,IBEX,-0.5291212026788471
2013-12-23,IBEX,-0.5258041660127442
2013-12-24,IBEX,-0.5228443692404705
2013-12-25,IBEX,-0.5228443692404705
2013-12-26,IBEX,-0.5228443692404705
2013-12-27,IBEX,-0.5189438022444173
2013-12-30,IBEX,-0.5188563082702797
2013-12-31,IBEX,-0.5181377064724786
2014-01-01,IBEX,-0.5181377064724786
2014-01-02,IBEX,-0.5257979303765523
2014-01-03,IBEX,-0.5239698010590212
2014-01-06,IBEX,-0.5195930881619315
2014-01-07,IBEX,-0.505697420460183
2014-01-08,IBEX,-0.5020734350355582
2014-01-09,IBEX,-0.5030163861298418
2014-01-10,IBEX,-0.500285086942849
2014-01-13,IBEX,-0.49666106828772394
2014-01-14,IBEX,-0.49586048000246374
2014-01-15,IBEX,-0.4889639238533263
2014-01-16,IBEX,-0.49234965570686773
2014-01-17,IBEX,-0.49185464219504915
2014-01-20,IBEX,-0.49241820308999906
2014-01-21,IBEX,-0.49713513047242375
2014-01-22,IBEX,-0.5009217984418941
2014-01-23,IBEX,-0.5027944797624322
2014-01-24,IBEX,-0.5212061602531554
2014-01-27,IBEX,-0.5265973581073697
2014-01-28,IBEX,-0.5207778693321393
2014-01-29,IBEX,-0.5199490587000757
2014-01-30,IBEX,-0.5166473073313261
2014-01-31,IBEX,-0.5188009718198188
2014-02-03,IBEX,-0.5283441407139773
2014-02-04,IBEX,-0.5269446734221093
2014-02-05,IBEX,-0.5259418365347345
2014-02-06,IBEX,-0.5168348538666611
2014-02-07,IBEX,-0.5116358586526311
2014-02-10,IBEX,-0.5160044923032772
2014-02-11,IBEX,-0.5107724174149866
2014-02-12,IBEX,-0.5112768952397744
2014-02-13,IBEX,-0.510400154217254
2014-02-14,IBEX,-0.5087594911028213
2014-02-17,IBEX,-0.5094483560556733
2014-02-18,IBEX,-0.5131418475135427
2014-02-19,IBEX,-0.5126040482833212
2014-02-20,IBEX,-0.5121969772357207
2014-02-21,IBEX,-0.511770559604918
2014-02-24,IBEX,-0.5058869595363753
2014-02-25,IBEX,-0.5034980450060806
2014-02-26,IBEX,-0.5043810794333299
2014-02-27,IBEX,-0.5073078882877855
2014-02-28,IBEX,-0.5097326123783106
2014-03-03,IBEX,-0.5212830548532169
2014-03-04,IBEX,-0.5094135059918934
2014-03-05,IBEX,-0.5051447578733494
2014-03-06,IBEX,-0.5008616114763738
2014-03-07,IBEX,-0.5076800524643696
2014-03-10,IBEX,-0.5062098022534958
2014-03-11,IBEX,-0.5077281873207026
2014-03-12,IBEX,-0.5122485320399461
2014-03-13,IBEX,-0.5181004749152011
2014-03-14,IBEX,-0.5248454150031234
2014-03-17,IBEX,-0.5170168380779171
2014-03-18,IBEX,-0.5133316708464435
2014-03-19,IBEX,-0.5113072012031656
2014-03-20,IBEX,-0.5119563995851639
2014-03-21,IBEX,-0.5132557558848087
2014-03-24,IBEX,-0.520081829983242
2014-03-25,IBEX,-0.5163492310307503
2014-03-26,IBEX,-0.5091272861761167
2014-03-27,IBEX,-0.5063181143809494
2014-03-28,IBEX,-0.5000699943398323
2014-03-31,IBEX,-0.4995088750710255
2014-04-01,IBEX,-0.4936098199759721
2014-04-02,IBEX,-0.49493279635011
2014-04-03,IBEX,-0.48780596043709945
2014-04-04,IBEX,-0.4833202593173632
2014-04-07,IBEX,-0.486767493690335
2014-04-08,IBEX,-0.4928864459771972
2014-04-09,IBEX,-0.4926590712451586
2014-04-10,IBEX,-0.49992530357091414
2014-04-11,IBEX,-0.5062890377211005
2014-04-14,IBEX,-0.5071218417081191
2014-04-15,IBEX,-0.5112364973739671
2014-04-16,IBEX,-0.5033475690497724
2014-04-17,IBEX,-0.5021639284832302
2014-04-18,IBEX,-0.5021639284832302
2014-04-21,IBEX,-0.5021639284832302
2014-04-22,IBEX,-0.4951802684644818
2014-04-23,IBEX,-0.4958287423974913
2014-04-24,IBEX,-0.4940135246513464
2014-04-25,IBEX,-0.5016053384567146
2014-04-28,IBEX,-0.500894961570906
2014-04-29,IBEX,-0.49416549494779893
2014-04-30,IBEX,-0.4942622129260158
2014-05-01,IBEX,-0.4942622129260158
2014-05-02,IBEX,-0.49351327508213405
2014-05-05,IBEX,-0.4933924037252644
2014-05-06,IBEX,-0.4931796705401331
2014-05-07,IBEX,-0.49645903667960356
2014-05-08,IBEX,-0.48795338764912144
2014-05-09,IBEX,-0.4930062695673266
2014-05-12,IBEX,-0.48916302353437524
2014-05-13,IBEX,-0.48818742339646504
2014-05-14,IBEX,-0.48689829061997714
2014-05-15,IBEX,-0.4990740803066934
2014-05-16,IBEX,-0.4936090239098426
2014-05-19,IBEX,-0.4961865140248173
2014-05-20,IBEX,-0.4948207741017815
2014-05-21,IBEX,-0.4910845769350096
2014-05-22,IBEX,-0.4916067781749056
2014-05-23,IBEX,-0.4897593056208085
2014-05-26,IBEX,-0.4835824831508776
2014-05-27,IBEX,-0.4822939435084922
2014-05-28,IBEX,-0.4802203561262003
2014-05-29,IBEX,-0.48130385537400977
2014-05-30,IBEX,-0.4782253946854568
2014-06-02,IBEX,-0.47684048882223806
2014-06-03,IBEX,-0.4792959823394751
2014-06-04,IBEX,-0.48031651191151703
2014-06-05,IBEX,-0.4745122509733276
2014-06-06,IBEX,-0.4655115035090944
2014-06-09,IBEX,-0.4607120812101926
2014-06-10,IBEX,-0.4612243448776817
2014-06-11,IBEX,-0.4650345380018889
2014-06-12,IBEX,-0.4643780676911763
2014-06-13,IBEX,-0.46316217041664554
2014-06-16,IBEX,-0.4682825581443797
2014-06-17,IBEX,-0.4658585114496795
2014-06-18,IBEX,-0.4632662484817883
2014-06-19,IBEX,-0.4596318615171723
2014-06-20,IBEX,-0.4612135877286201
2014-06-23,IBEX,-0.46299394224710233
2014-06-24,IBEX,-0.4635931600473927
2014-06-25,IBEX,-0.4703588765416241
2014-06-26,IBEX,-0.46928299108853133
2014-06-27,IBEX,-0.47069023077147887
2014-06-30,IBEX,-0.4724511197286855
2014-07-01,IBEX,-0.4683954978039463
2014-07-02,IBEX,-0.46798996837702234
2014-07-03,IBEX,-0.4644378515695218
2014-07-04,IBEX,-0.46834436590445894
2014-07-07,IBEX,-0.47421507395248885
2014-07-08,IBEX,-0.4839330046304451
2014-07-09,IBEX,-0.4811499128502602
2014-07-10,IBEX,-0.49155144920077076
2014-07-11,IBEX,-0.49130050155423466
2014-07-14,IBEX,-0.48805271664855965
2014-07-15,IBEX,-0.49438588344775036
2014-07-16,IBEX,-0.4851792885775811
2014-07-17,IBEX,-0.49125189794277435
2014-07-18,IBEX,-0.4920390253102259
2014-07-21,IBEX,-0.49421507387930264
2014-07-22,IBEX,-0.48622511211726427
2014-07-23,IBEX,-0.48573326791288585
2014-07-24,IBEX,-0.4760975266802996
2014-07-25,IBEX,-0.47477748670585407
2014-07-28,IBEX,-0.47517800755617745
2014-07-29,IBEX,-0.47414670409541326
2014-07-30,IBEX,-0.47240336636595903
2014-07-31,IBEX,-0.4836262621454793
2014-08-01,IBEX,-0.4930287807147177
2014-08-04,IBEX,-0.49388779205094613
2014-08-05,IBEX,-0.5008011513795715
2014-08-06,IBEX,-0.5060161169742059
2014-08-07,IBEX,-0.5141631557434195
2014-08-08,IBEX,-0.5129018182039923
2014-08-11,IBEX,-0.5086447575385725
2014-08-12,IBEX,-0.5063364512199457
2014-08-13,IBEX,-0.5033329614789206
2014-08-14,IBEX,-0.5037766221652453
2014-08-15,IBEX,-0.5072884232549753
2014-08-18,IBEX,-0.5010047866254992
2014-08-19,IBEX,-0.4994120520931462
2014-08-20,IBEX,-0.49775682807694777
