Date,Index,Vol_RV,Vol_EGARCH
2000-05-19,IBEX,0.2798842301572902,1.3157388685401512
2000-05-22,IBEX,0.2853955948758509,1.3868475193633008
2000-05-23,IBEX,0.2877885342088786,1.4065282269931696
2000-05-24,IBEX,0.2855647007492344,1.365481673108051
2000-05-25,IBEX,0.2954448203833076,1.3261311516193235
2000-05-26,IBEX,0.28665164995686276,1.3478576631399084
2000-05-29,IBEX,0.29208680226877376,1.3385717045783485
2000-05-30,IBEX,0.25973177853744445,1.3249834823078026
2000-05-31,IBEX,0.25793729477276645,1.3011032890957182
2000-06-01,IBEX,0.2690599415752478,1.2618394423793655
2000-06-02,IBEX,0.2860762215452239,1.2771829301725928
2000-06-05,IBEX,0.27858102719237504,1.3174934234739355
2000-06-06,IBEX,0.2782039936463175,1.3132748926940951
2000-06-07,IBEX,0.2690995179876027,1.3392477544450063
